timestamp,elapsed_time,Plastic_1_in_water_pixel_area,Plastic_1_in_water_area_cm2,Plastic_2_in_acid_pixel_area,Plastic_2_in_acid_area_cm2
20250415_054308,402722.7,102140.0,4.118556624210022,100919.5,4.069342816104987
20250415_054318,402732.73000000004,101936.0,4.110330801306764,101379.5,4.08789124029861
20250415_054328,402742.75999999995,102116.0,4.117588880339051,101158.5,4.078979932153413
20250415_054338,402752.8,102112.0,4.117427589693889,101089.5,4.076197668524369
20250415_054348,402762.83,101938.0,4.110411446629345,101073.0,4.075532344613077
20250415_054358,402772.86000000004,0.0,0.0,101205.0,4.08085493590342
20250415_054408,402782.88999999996,101966.0,4.111540481145478,101115.0,4.077225896387277
20250415_054418,402792.93,101984.5,4.112286450379353,101066.5,4.0752702473146885
20250415_054428,402802.96,102039.0,4.114484035419683,101224.0,4.08162106646794
20250415_054438,402812.99999999994,101910.5,4.109302573443856,101087.5,4.076117023201788
20250415_054448,402823.01999999996,101962.0,4.111379190500316,101174.5,4.079625094734061
20250415_054458,402833.06,101934.5,4.110270317314828,10308.5,0.415666153912953
20250415_054508,402843.09,102055.0,4.115129198000331,101298.0,4.084604943403435
20250415_054518,402853.11999999994,102015.5,4.113536452879358,101181.5,4.079907353363094
20250415_054528,402863.16,101942.5,4.1105928986051525,101223.5,4.081600905137294
20250415_054538,402873.19,101966.0,4.111540481145478,101129.5,4.077810574975989
20250415_054548,402883.22000000003,102115.5,4.117568719008406,101140.0,4.078233962919539
20250415_054558,402893.24999999994,102029.5,4.114100970137424,101073.5,4.075552505943722
20250415_054608,402903.27999999997,102012.0,4.11339532356484,101085.0,4.076016216548562
20250415_054618,402913.32,102180.5,4.120189691992287,101196.0,4.080492031951806
20250415_054628,402923.36000000004,101914.5,4.109463864089019,101087.5,4.076117023201788
20250415_054638,402933.37999999995,102005.5,4.113133226266452,101211.0,4.081096871871163
20250415_054648,402943.41,101978.0,4.112024353080964,101223.0,4.081580743806649
20250415_054658,402953.44,102011.5,4.113375162234195,10346.0,0.4171782537113461
20250415_054708,402963.48000000004,0.0,0.0,101017.0,4.073274275580809
20250415_054718,402973.58,0.0,0.0,101259.0,4.083032359613107
20250415_054728,402983.61000000004,102037.0,4.114403390097102,11370.5,0.4584888202034468
20250415_054739,402993.63999999996,0.0,0.0,101113.5,4.077165412395341
20250415_054749,403003.68,101892.0,4.108556604209983,101153.5,4.07877831884696
20250415_054759,403013.71,101962.0,4.111379190500316,101012.0,4.073072662274357
20250415_054809,403023.73999999993,101998.5,4.112850967637419,101235.5,4.08208477707278
20250415_054819,403033.76999999996,101962.5,4.111399351830961,101121.5,4.077487993685665
20250415_054829,403043.81,101909.5,4.109262250782566,100982.5,4.071883143766288
20250415_054839,403053.84,101968.5,4.1116412877987045,101367.5,4.087407368363124
20250415_054849,403063.86999999994,102003.0,4.113032419613226,101148.5,4.078576705540508
20250415_054859,403073.89999999997,101931.0,4.110129188000312,101155.0,4.078838802838896
20250415_054909,403083.94,101996.5,4.112770322314838,101270.5,4.083496070217946
20250415_054919,403093.97000000003,102077.5,4.116036457879368,101116.0,4.077266219048568
20250415_054929,403104.00999999995,101961.5,4.111359029169671,101141.0,4.07827428558083
20250415_054939,403114.02999999997,101996.5,4.112770322314838,101119.5,4.077407348363083
20250415_054949,403124.07,102018.0,4.113637259532584,101122.0,4.07750815501631
20250415_054959,403134.10000000003,102018.5,4.1136574208632295,101025.5,4.073617018201778
20250415_055009,403144.12999999995,101992.0,4.112588870339031,101221.0,4.081500098484068
20250415_055019,403154.16,101969.5,4.111681610459995,101162.5,4.079141222798575
20250415_055029,403164.2,0.0,0.0,101099.5,4.0766008951372745
20250415_055039,403174.23000000004,102008.5,4.113254194250324,101046.0,4.074443632758234
20250415_055049,403184.25999999995,101990.5,4.112528386347096,101402.5,4.088818661508291
20250415_055059,403194.29,102116.5,4.117609041669697,101041.5,4.0742621807824255
20250415_055109,403204.33,101994.5,4.112689676992257,101201.5,4.080713806588904
20250415_055119,403214.36000000004,101990.0,4.11250822501645,101276.5,4.08373800618569
20250415_055129,403224.38999999996,101881.0,4.108113054935788,100981.5,4.0718428211049975
20250415_055139,403234.42,101990.5,4.112528386347096,101171.0,4.079483965419544
20250415_055149,403244.46,101894.5,4.108657410863209,101062.0,4.075088795338881
20250415_055159,403254.48999999993,0.0,0.0,101146.5,4.078496060217927
20250415_055209,403264.51999999996,101916.0,4.109524348080954,101033.5,4.073939599492102
20250415_055219,403274.56,101932.5,4.110189671992247,10062.0,0.4057266179048487
20250415_055229,403284.59,101971.0,4.11174209445193,101101.0,4.0766613791292095
20250415_055239,403294.61999999994,102068.0,4.115653392597108,101179.0,4.079806546709867
20250415_055250,403304.64999999997,102131.5,4.118213881589053,101238.5,4.082205745056651
20250415_055300,403314.68,102024.0,4.113879195500327,101189.5,4.080229934653418
20250415_055310,403324.72000000003,101975.0,4.111903385097093,101376.0,4.087750110984093
20250415_055320,403334.74999999994,102034.5,4.114302583443877,10203.0,0.411412113146807
20250415_055330,403344.77999999997,102042.5,4.114625164734201,11439.0,0.4612509225018449
20250415_055340,403354.81,102015.0,4.113516291548712,101304.0,4.084846879371178
20250415_055350,403364.85000000003,101965.0,4.111500158484188,101150.5,4.078657350863089
20250415_055400,403374.87999999995,101926.5,4.1099477360245045,101253.0,4.082790423645363
20250415_055410,403384.91,101985.5,4.1123267730406425,101188.0,4.080169450661482
20250415_055420,403394.94,101887.0,4.10835499090353,101334.5,4.086076720540538
20250415_055430,403404.97000000003,101866.5,4.107528376347076,101156.0,4.078879125500186
20250415_055440,403415.00999999995,102048.5,4.114867100701943,101171.5,4.079504126750189
20250415_055450,403425.04,102078.5,4.1160767805406575,101272.0,4.083556554209883
20250415_055500,403435.07,101896.0,4.108717894855144,101157.5,4.078939609492123
20250415_055510,403445.10000000003,101939.0,4.110451769290635,101118.5,4.077367025701793
20250415_055520,403455.13999999996,101942.0,4.110572737274507,101257.0,4.082951714290525
20250415_055530,403465.17,101948.0,4.11081467324225,101171.5,4.079504126750189
20250415_055540,403475.2,101958.5,4.1112380611858,101262.0,4.083153327596978
20250415_055550,403485.23000000004,101956.5,4.111157415863219,101147.0,4.078516221548572
20250415_055600,403495.26999999996,0.0,0.0,101070.5,4.07543153795985
20250415_055610,403505.3,101987.0,4.112387257032578,101236.5,4.08212509973407
20250415_055620,403515.34,102030.5,4.114141292798714,101208.5,4.080996065217937
20250415_055630,403525.36999999994,0.0,0.0,12664.5,0.510666343913333
20250415_055640,403535.39999999997,0.0,0.0,101284.5,4.084060587476014
20250415_055650,403545.43,101975.0,4.111903385097093,101166.5,4.079302513443737
20250415_055700,403555.46,101995.0,4.112709838322902,101160.5,4.079060577475993
20250415_055710,403565.49999999994,101962.0,4.111379190500316,101159.5,4.079020254814703
20250415_055720,403575.60000000003,102001.0,4.112951774290646,101246.0,4.08250816501633
20250415_055730,403585.62999999995,101935.5,4.110310639976119,101152.0,4.078717834855024
20250415_055741,403595.66,102041.0,4.114564680742265,11000.0,0.4435492741953226
20250415_055751,403605.69,101973.5,4.111842901105157,101312.0,4.085169460661502
20250415_055801,403615.73000000004,101973.0,4.111822739774512,101249.5,4.082649294330847
20250415_055811,403625.75999999995,102031.0,4.11416145412936,101085.5,4.076036377879207
20250415_055821,403635.79,101962.5,4.111399351830961,101204.0,4.080814613242129
20250415_055831,403645.83,101966.5,4.111560642476124,101230.0,4.081863002435682
20250415_055841,403655.86000000004,102006.0,4.113153387597098,101095.0,4.076419443161467
20250415_055851,403665.88999999996,101982.5,4.112205805056771,101024.0,4.0735565342098425
20250415_055901,403675.92,101883.5,4.108213861589014,101324.0,4.085653332596988
20250415_055911,403685.96,102020.0,4.113717904855164,101152.0,4.078717834855024
20250415_055921,403695.98999999993,102043.0,4.114645326064846,101319.5,4.0854718806211805
20250415_055931,403706.01999999996,101898.5,4.108818701508371,101104.5,4.076802508443727
20250415_055941,403716.05,102027.0,4.114000163484198,101297.0,4.084564620742145
20250415_055951,403726.08,101912.5,4.109383218766437,101169.0,4.079403320096963
20250415_060001,403736.11999999994,101882.5,4.108173538927723,101040.5,4.074221858121136
20250415_060011,403746.14999999997,102124.5,4.11793162296002,11492.0,0.4633880235502406
20250415_060021,403756.18,101988.5,4.112447741024514,11737.0,0.4732670755664092
20250415_060031,403766.21,102022.5,4.113818711508391,101266.0,4.08331461824214
20250415_060041,403776.24999999994,102163.5,4.119504206750349,101327.5,4.0857944619115045
20250415_060051,403786.27999999997,102048.0,4.114846939371298,101184.0,4.08000816001632
20250415_060101,403796.31,101951.0,4.1109356412261215,101020.0,4.073395243564681
20250415_060111,403806.34,0.0,0.0,101136.0,4.078072672274376
20250415_060121,403816.36999999994,102168.5,4.119705820056802,101070.0,4.075411376629205
20250415_060131,403826.41,102008.0,4.113234032919679,101316.0,4.085330751306664
20250415_060141,403836.44,102097.0,4.116822749774531,101213.0,4.081177517193744
20250415_060151,403846.47000000003,101981.0,4.112145321064836,101072.5,4.075512183282431
20250415_060201,403856.50999999995,101978.0,4.112024353080964,101247.5,4.082568649008266
20250415_060211,403866.54,0.0,0.0,101281.5,4.083939619492142
20250415_060221,403876.57,102141.5,4.118617108201959,101334.0,4.086056559209893
20250415_060231,403886.60000000003,102078.0,4.1160566192100125,101287.0,4.08416139412924
20250415_060241,403896.62999999995,101874.5,4.1078509576374,101271.5,4.083536392879237
20250415_060252,403906.67,102012.0,4.11339532356484,101032.0,4.073879115500167
20250415_060302,403916.7,0.0,0.0,100695.5,4.060310539975919
20250415_060312,403926.74999999994,101914.0,4.109443702758373,101137.5,4.078133156266312
20250415_060322,403936.76999999996,102022.0,4.113798550177745,101193.5,4.0803912252985794
20250415_060332,403946.8,102203.5,4.121117113201968,100945.5,4.070391205298539
20250415_060342,403956.83,102007.5,4.113213871589033,11210.5,0.4520371943969694
20250415_060352,403966.86000000004,0.0,0.0,101198.5,4.080592838605032
20250415_060402,403976.88999999996,101951.0,4.1109356412261215,101030.0,4.073798470177586
20250415_060412,403986.93,102041.5,4.11458484207291,101148.0,4.078556544209863
20250415_060422,403996.96,102033.0,4.114242099451941,101257.0,4.082951714290525
20250415_060432,404006.98999999993,101986.0,4.112346934371288,10823.5,0.4364323244775522
20250415_060442,404017.01999999996,101972.5,4.111802578443867,101071.5,4.075471860621141
20250415_060452,404027.06,102125.5,4.117971945621311,101196.5,4.080512193282451
20250415_060502,404037.09,0.0,0.0,101244.5,4.082447681024394
20250415_060512,404047.09,102070.5,4.115754199250334,101268.0,4.083395263564721
20250415_060522,404057.22000000003,102028.5,4.114060647476133,101119.5,4.077407348363083
20250415_060532,404067.25999999995,101919.0,4.109645316064825,101289.0,4.084242039451821
20250415_060542,404077.29,101978.0,4.112024353080964,101194.0,4.080411386629225
20250415_060552,404087.32,102071.0,4.115774360580979,101300.5,4.084705750056662
20250415_060602,404097.35000000003,101987.5,4.112407418363224,101058.0,4.074927504693719
20250415_060612,404107.38999999996,102015.5,4.113536452879358,101082.5,4.0759154098953365
20250415_060622,404117.42,101869.0,4.107629183000301,101319.0,4.085451719290536
20250415_060632,404127.45,101941.5,4.110552575943862,101216.5,4.081318646508261
20250415_060642,404137.48000000004,102052.5,4.115028391347105,101123.5,4.077568639008246
20250415_060652,404147.51999999996,102091.5,4.116600975137434,11279.0,0.4547992966953675
20250415_060702,404157.55,101953.5,4.111036447879347,101193.5,4.0803912252985794
20250415_060712,404167.58,102077.5,4.116036457879368,101175.0,4.079645256064706
20250415_060722,404177.61999999994,102031.0,4.11416145412936,101211.5,4.081117033201808
20250415_060733,404187.64999999997,101994.5,4.112689676992257,101344.0,4.086459785822798
20250415_060743,404197.68,102076.0,4.115975973887432,101317.5,4.0853912352986
20250415_060753,404207.72000000003,102054.0,4.115088875339041,101061.0,4.07504847267759
20250415_060803,404217.74999999994,102052.0,4.1150082300164605,101243.0,4.082387197032459
20250415_060813,404227.76999999996,101903.5,4.109020314814823,12501.0,0.5040735887923389
20250415_060823,404237.81,101959.5,4.1112783838470905,101288.5,4.084221878121175
20250415_060833,404247.84,102023.5,4.113859034169681,13399.0,0.5402833386311934
20250415_060843,404257.86999999994,102055.0,4.115129198000331,101368.5,4.087447691024415
20250415_060853,404267.91,102072.0,4.115814683242269,101114.0,4.077185573725986
20250415_060903,404277.94,102065.5,4.115552585943882,101235.0,4.082064615742135
20250415_060913,404287.98000000004,0.0,0.0,101038.0,4.074121051467909
20250415_060923,404297.99999999994,101968.5,4.1116412877987045,101170.5,4.079463804088898
20250415_060933,404308.04,102064.0,4.115492101951945,101235.5,4.08208477707278
20250415_060943,404318.07,101933.5,4.110229994653538,101106.5,4.076883153766308
20250415_060953,404328.10000000003,102100.0,4.116943717758403,101123.0,4.077548477677601
20250415_061003,404338.12999999995,102058.0,4.115250165984203,101137.0,4.078112994935667
20250415_061013,404348.16,102092.0,4.116621136468079,101204.5,4.080834774572775
20250415_061023,404358.2,102025.5,4.113939679492262,101101.5,4.076681540459855
20250415_061033,404368.23000000004,102020.5,4.11373806618581,101108.5,4.0769637990888885
20250415_061043,404378.26999999996,101976.0,4.111943707758384,101253.5,4.082810584976009
20250415_061053,404388.3,0.0,0.0,101141.5,4.078294446911475
20250415_061103,404398.33,102003.0,4.113032419613226,12018.5,0.4846179047196804
20250415_061113,404408.36000000004,102069.5,4.115713876589044,101337.0,4.086177527193764
20250415_061123,404418.38999999996,101970.5,4.111721933121286,101169.5,4.079423481427608
20250415_061133,404428.43,102017.5,4.113617098201939,101190.0,4.080250095984063
20250415_061143,404438.46,102015.5,4.113536452879358,101077.5,4.075713796588883
20250415_061153,404448.48999999993,102068.5,4.115673553927754,101134.0,4.077992026951796
20250415_061203,404458.52999999997,102081.5,4.116197748524529,11772.5,0.4746985300422213
20250415_061213,404468.56,101977.5,4.112004191750319,101073.0,4.075532344613077
20250415_061223,404478.59,0.0,0.0,100971.0,4.071419433161447
20250415_061233,404488.61999999994,102083.5,4.11627839384711,101195.5,4.08047187062116
20250415_061244,404498.64999999997,102110.5,4.117367105701954,100819.0,4.065290388645294
20250415_061254,404508.69,102041.5,4.11458484207291,101067.0,4.075290408645333
20250415_061304,404518.72000000003,101988.5,4.112447741024514,101130.0,4.077830736306634
20250415_061314,404528.82,0.0,0.0,101029.0,4.073758147516295
20250415_061324,404538.85000000003,101954.5,4.111076770540637,12188.5,0.4914727571390626
20250415_061334,404548.88999999996,101987.5,4.112407418363224,101032.0,4.073879115500167
20250415_061344,404558.92,102037.0,4.114403390097102,101109.0,4.0769839604195335
20250415_061354,404568.96,102036.5,4.1143832287664575,12174.5,0.4909082398809958
20250415_061404,404578.98000000004,0.0,0.0,101261.0,4.083113004935687
20250415_061414,404589.00999999995,102122.0,4.117830816306794,101151.5,4.078697673524379
20250415_061424,404599.04,102002.5,4.1130122582825805,101115.5,4.077246057717922
20250415_061434,404609.08,101971.0,4.11174209445193,100923.0,4.069483945419504
20250415_061444,404619.11000000004,0.0,0.0,101292.5,4.084383168766338
20250415_061454,404629.13999999996,101975.5,4.111923546427738,101106.5,4.076883153766308
20250415_061504,404639.18,101924.5,4.109867090701924,10284.0,0.4146782487113361
20250415_061514,404649.21,101998.5,4.112850967637419,101144.0,4.078395253564701
20250415_061524,404659.23999999993,0.0,0.0,101169.5,4.079423481427608
20250415_061534,404669.27999999997,101952.5,4.1109961252180565,101086.5,4.076076700540498
20250415_061544,404679.31,102035.5,4.114342906105167,101241.0,4.082306551709878
20250415_061554,404689.34,101936.0,4.110330801306764,101097.0,4.076500088484048
20250415_061604,404699.36999999994,101939.0,4.110451769290635,101193.5,4.0803912252985794
20250415_061614,404709.39999999997,102126.5,4.118012268282601,101036.5,4.074060567475974
20250415_061624,404719.44,102001.0,4.112951774290646,100930.5,4.069786365379183
20250415_061634,404729.47000000003,101975.0,4.111903385097093,101185.5,4.080068644008255
20250415_061644,404739.50999999995,101931.0,4.110129188000312,101095.0,4.076419443161467
20250415_061654,404749.52999999997,102093.5,4.116681620460016,101170.5,4.079463804088898
20250415_061704,404759.57,101876.0,4.107911441629335,100994.0,4.072346854371128
20250415_061714,404769.60000000003,101935.5,4.110310639976119,101114.0,4.077185573725986
20250415_061724,404779.62999999995,102004.0,4.113072742274517,101157.5,4.078939609492123
20250415_061735,404789.67,101981.5,4.112165482395481,101113.0,4.077145251064696
20250415_061745,404799.7,102056.5,4.115189681992267,11057.5,0.4458678272195254
20250415_061755,404809.73000000004,101999.0,4.112871128968064,101226.5,4.0817218731211655
20250415_061805,404819.75999999995,101979.5,4.112084837072899,101273.0,4.083596876871173
20250415_061815,404829.81,101988.0,4.112427579693869,101224.0,4.08162106646794
20250415_061825,404839.83,101944.0,4.110653382597088,101405.5,4.088939629492162
20250415_061835,404849.86000000004,101902.5,4.108979992153532,101074.5,4.075592828605012
20250415_061845,404859.88999999996,102017.0,4.113596936871293,101192.5,4.080350902637289
20250415_061855,404869.92,102070.5,4.115754199250334,101152.0,4.078717834855024
20250415_061905,404879.95,101980.0,4.112104998403545,101116.5,4.0772863803792125
20250415_061915,404889.99999999994,101920.5,4.109705800056761,101161.0,4.079080738806639
20250415_061925,404900.01999999996,0.0,0.0,101209.0,4.081016226548582
20250415_061935,404910.05,101931.5,4.110149349330957,101208.5,4.080996065217937
20250415_061945,404920.08,101962.5,4.111399351830961,101268.5,4.083415424895366
20250415_061955,404930.11999999994,102022.0,4.113798550177745,101209.0,4.081016226548582
20250415_062005,404940.14999999997,102111.0,4.117387267032599,101170.0,4.079443642758253
20250415_062015,404950.18,101974.5,4.111883223766448,101306.0,4.084927524693759
20250415_062025,404960.21,102015.0,4.113516291548712,10296.5,0.4151822819774672
20250415_062035,404970.24999999994,101933.5,4.110229994653538,101359.0,4.087064625742155
20250415_062045,404980.27999999997,102069.0,4.115693715258398,101450.0,4.090733987919588
20250415_062055,404990.31,102047.5,4.114826778040653,101183.5,4.079987998685675
20250415_062105,405000.34,0.0,0.0,101296.5,4.084544459411499
20250415_062115,405010.46,101934.0,4.110250155984184,101253.0,4.082790423645363
20250415_062125,405020.48000000004,101984.0,4.112266289048708,101041.0,4.0742420194517805
20250415_062135,405030.50999999995,101922.5,4.109786445379343,101188.5,4.080189611992127
20250415_062145,405040.55,101964.0,4.111459835822897,101219.5,4.081439614492132
20250415_062155,405050.58,0.0,0.0,101203.5,4.080794451911484
20250415_062205,405060.61000000004,101979.5,4.112084837072899,101091.0,4.0762581525163055
20250415_062216,405070.64999999997,101895.5,4.108697733524499,101103.5,4.076762185782436
20250415_062226,405080.68,101949.0,4.11085499590354,101143.5,4.078375092234055
20250415_062236,405090.71,102114.0,4.11750823501647,101092.5,4.07631863650824
20250415_062246,405100.74999999994,101982.0,4.112185643726127,101268.0,4.083395263564721
20250415_062256,405110.76999999996,101893.5,4.108617088201918,10381.5,0.4186097081871583
20250415_062306,405120.8,102012.5,4.113415484895486,101242.5,4.082367035701813
20250415_062316,405130.84,101919.5,4.109665477395471,12327.5,0.4970776070584399
20250415_062326,405140.86999999994,101817.0,4.1055324046131965,101203.5,4.080794451911484
20250415_062336,405150.89999999997,101883.5,4.108213861589014,101061.5,4.075068634008236
20250415_062346,405160.93,101991.5,4.112568709008386,101101.0,4.0766613791292095
20250415_062356,405170.96,101851.0,4.1069033750970725,101188.5,4.080189611992127
20250415_062406,405180.99999999994,101877.0,4.107951764290625,101212.0,4.081137194532453
20250415_062416,405191.04,101984.5,4.112286450379353,10707.0,0.4317347344372108
20250415_062426,405201.06,101974.5,4.111883223766448,101207.0,4.080935581226001
20250415_062436,405211.10000000003,101879.5,4.108052570943851,101210.0,4.0810565492098725
20250415_062446,405221.12999999995,102081.0,4.116177587193884,101097.0,4.076500088484048
20250415_062456,405231.16,101991.0,4.11254854767774,101065.0,4.075209763322753
20250415_062506,405241.2,102037.5,4.114423551427748,101168.5,4.079383158766317
20250415_062516,405251.23000000004,102005.0,4.113113064935807,101087.5,4.076117023201788
20250415_062526,405261.25999999995,102003.5,4.113052580943871,101183.5,4.079987998685675
20250415_062536,405271.29,101943.0,4.110613059935797,101341.5,4.086358979169571
20250415_062546,405281.33,102080.0,4.116137264532594,101255.5,4.08289123029859
20250415_062556,405291.36000000004,101907.0,4.10916144412934,101098.5,4.076560572475984
20250415_062606,405301.38999999996,101958.5,4.1112380611858,101239.0,4.082225906387297
20250415_062616,405311.42,101929.5,4.110068704008375,101083.0,4.075935571225981
20250415_062626,405321.45,101856.5,4.10712514973417,10338.5,0.4168758337516675
20250415_062636,405331.48999999993,101864.5,4.107447731024494,101303.0,4.084806556709888
20250415_062646,405341.51999999996,101987.5,4.112407418363224,101211.0,4.081096871871163
20250415_062656,405351.55,102057.0,4.115209843322913,101068.5,4.075350892637269
20250415_062706,405361.58,0.0,0.0,101345.5,4.086520269814733
20250415_062716,405371.61999999994,102074.0,4.115895328564851,12183.0,0.491250982501965
20250415_062727,405381.64999999997,102160.5,4.119383238766478,101341.0,4.086338817838926
20250415_062737,405391.68,102024.0,4.113879195500327,11291.5,0.4553033299614986
20250415_062747,405401.71,102026.5,4.113980002153553,101078.5,4.075754119250174
20250415_062757,405411.73999999993,101945.0,4.110693705258378,101252.5,4.082770262314718
20250415_062807,405421.77999999997,101972.0,4.111782417113221,101296.5,4.084544459411499
20250415_062817,405431.81,101925.0,4.109887252032569,101170.5,4.079463804088898
20250415_062827,405441.84,102034.0,4.114282422113232,101011.0,4.073032339613066
20250415_062837,405451.87999999995,102035.0,4.114322744774522,10276.5,0.4143758287516575
20250415_062847,405461.91,102069.0,4.115693715258398,101190.0,4.080250095984063
20250415_062857,405472.00999999995,102027.5,4.114020324814843,101175.0,4.079645256064706
20250415_062907,405482.04,101935.0,4.1102904786454735,101206.5,4.080915419895356
20250415_062917,405492.13999999996,101999.0,4.112871128968064,101290.5,4.084302523443756
20250415_062927,405502.18,101914.5,4.109463864089019,101342.5,4.086399301830862
20250415_062937,405512.21,101988.0,4.112427579693869,101068.0,4.075330731306624
20250415_062947,405522.23999999993,0.0,0.0,101180.5,4.079867030701804
20250415_062957,405532.34,0.0,0.0,101044.0,4.074362987435652
20250415_063007,405542.37999999995,101996.5,4.112770322314838,101120.0,4.077427509693729
20250415_063017,405552.41,101946.0,4.110734027919668,101297.0,4.084564620742145
20250415_063027,405562.44,101892.0,4.108556604209983,101155.0,4.078838802838896
20250415_063037,405572.48000000004,101954.0,4.111056609209993,101239.0,4.082225906387297
20250415_063047,405582.50999999995,101965.0,4.111500158484188,101237.5,4.082165422395361
20250415_063057,405592.54,101948.0,4.11081467324225,101380.0,4.087911401629254
20250415_063107,405602.57,102077.5,4.116036457879368,101343.0,4.086419463161508
20250415_063117,405612.60000000003,102028.0,4.1140404861454885,101370.5,4.087528336346995
20250415_063127,405622.62999999995,101972.0,4.111782417113221,101201.5,4.080713806588904
20250415_063138,405632.67,101975.5,4.111923546427738,101246.5,4.082528326346975
20250415_063148,405642.7,102146.0,4.1187985601777655,101180.5,4.079867030701804
20250415_063158,405652.73999999993,101993.5,4.112649354330967,101025.5,4.073617018201778
20250415_063208,405662.76999999996,101989.0,4.112467902355159,101187.5,4.080149289330837
20250415_063218,405672.8,101912.5,4.109383218766437,100983.5,4.071923466427578
20250415_063228,405682.83,0.0,0.0,101253.5,4.082810584976009
20250415_063238,405692.87999999995,101927.5,4.109988058685794,101120.0,4.077427509693729
20250415_063248,405702.89999999997,101998.5,4.112850967637419,101160.0,4.079040416145348
20250415_063258,405712.93,0.0,0.0,101274.5,4.083657360863109
20250415_063308,405722.96,101973.5,4.111842901105157,101190.5,4.080270257314708
20250415_063318,405732.98999999993,101942.0,4.110572737274507,101101.5,4.076681540459855
20250415_063328,405743.02999999997,102074.0,4.115895328564851,10536.5,0.4248597206871833
20250415_063338,405753.06,101933.5,4.110229994653538,101153.5,4.07877831884696
20250415_063348,405763.09,102069.5,4.115713876589044,101138.0,4.078153317596958
20250415_063358,405773.11999999994,101999.0,4.112871128968064,101195.0,4.080451709290515
20250415_063408,405783.16,102016.5,4.113576775540648,101271.0,4.083516231548592
20250415_063418,405793.19,102009.0,4.11327435558097,101291.5,4.084342846105047
20250415_063428,405803.22000000003,102002.0,4.112992096951936,101102.0,4.0767017017905
20250415_063438,405813.25999999995,101997.0,4.112790483645483,101247.5,4.082568649008266
20250415_063448,405823.29,101997.0,4.112790483645483,101227.0,4.0817420344518105
20250415_063458,405833.32,102094.5,4.116721943121306,10903.5,0.4396581373807908
20250415_063508,405843.35000000003,102025.0,4.113919518161617,101256.0,4.082911391629235
20250415_063518,405853.37999999995,102006.5,4.113173548927743,101192.0,4.080330741306644
20250415_063528,405863.41,0.0,0.0,101256.0,4.082911391629235
20250415_063538,405873.45,101984.0,4.112266289048708,11536.0,0.4651622206470219
20250415_063548,405883.48000000004,101938.0,4.110411446629345,101069.0,4.075371053967914
20250415_063558,405893.50999999995,102033.0,4.114242099451941,101095.0,4.076419443161467
20250415_063608,405903.54,101968.0,4.11162112646806,101209.5,4.081036387879228
20250415_063618,405913.58,0.0,0.0,101314.0,4.085250105984083
20250415_063628,405923.61000000004,102002.0,4.112992096951936,101095.5,4.076439604492112
20250415_063639,405933.63999999996,102094.0,4.116701781790661,101124.5,4.077608961669537
20250415_063649,405943.68,102011.0,4.11335500090355,101278.5,4.083818651508271
20250415_063659,405953.71,101970.0,4.11170177179064,101184.5,4.0800283213469655
20250415_063709,405963.73999999993,102040.0,4.114524358080974,101190.0,4.080250095984063
20250415_063719,405973.84,101948.5,4.110834834572895,101215.5,4.08127832384697
20250415_063729,405983.86999999994,102003.0,4.113032419613226,101255.0,4.082871068967944
20250415_063739,405993.91,102034.0,4.114282422113232,101246.5,4.082528326346975
20250415_063749,406003.94,101958.5,4.1112380611858,101180.5,4.079867030701804
20250415_063759,406013.97000000003,102080.0,4.116137264532594,101174.5,4.079625094734061
20250415_063809,406023.99999999994,102020.5,4.11373806618581,101141.0,4.07827428558083
20250415_063819,406034.04,102006.5,4.113173548927743,10464.0,0.4219363277436232
20250415_063829,406044.07,0.0,0.0,101105.5,4.076842831105017
20250415_063839,406054.10000000003,102013.0,4.113435646226131,101173.5,4.07958477207277
20250415_063849,406064.13999999996,102049.5,4.114907423363234,10639.5,0.4290129548001031
20250415_063859,406074.17,102022.5,4.113818711508391,101321.0,4.085532364613116
20250415_063909,406084.2,101826.5,4.105915469895456,101361.0,4.087145271064736
20250415_063919,406094.23000000004,101938.0,4.110411446629345,101173.5,4.07958477207277
20250415_063929,406104.26999999996,101999.5,4.11289129029871,11633.5,0.4690936801228441
20250415_063939,406114.3,0.0,0.0,101130.5,4.077850897637279
20250415_063949,406124.33,102108.5,4.117286460379372,101057.0,4.074887182032429
20250415_063959,406134.36000000004,0.0,0.0,10368.0,0.4180653522597367
20250415_064009,406144.38999999996,102018.0,4.113637259532584,101236.0,4.082104938403425
20250415_064019,406154.42,102106.5,4.117205815056791,101102.5,4.076721863121145
20250415_064029,406164.46,101945.0,4.110693705258378,101191.5,4.080310579975999
20250415_064039,406174.48999999993,0.0,0.0,101183.0,4.07996783735503
20250415_064049,406184.51999999996,0.0,0.0,10070.5,0.4060693605258178
20250415_064059,406194.56,101982.5,4.112205805056771,101058.0,4.074927504693719
20250415_064109,406204.58,0.0,0.0,101029.5,4.07377830884694
20250415_064119,406214.61999999994,101939.0,4.110451769290635,101158.0,4.078959770822768
20250415_064130,406224.64999999997,101901.5,4.108939669492242,101117.0,4.0773065417098575
20250415_064140,406234.69,102006.5,4.113173548927743,101293.5,4.084423491427628
20250415_064150,406244.72000000003,101913.5,4.109423541427728,101404.5,4.088899306830872
20250415_064200,406254.74999999994,102058.5,4.115270327314848,101105.0,4.076822669774372
20250415_064210,406264.79,102035.0,4.114322744774522,12244.5,0.4937308261713297
