20250408_152929,0,1530506.0,3.780762927424242
timestamp,last_capture_time,crack_area,area_m2
20250408_152949,0,1531577.5,3.783409821638793
timestamp,last_capture_time,crack_area,area_m2
20250408_153009,0,1528854.0,3.7766820415236935
timestamp,last_capture_time,crack_area,area_m2
20250408_153029,0,1527027.0,3.7721688583879174
timestamp,last_capture_time,crack_area,area_m2
20250408_153049,0,1527063.5,3.7722590232398363
timestamp,last_capture_time,crack_area,area_m2
20250408_153110,0,1529708.5,3.7787928871665617
timestamp,last_capture_time,crack_area,area_m2
20250408_153130,0,1526885.5,3.771819315194862
timestamp,last_capture_time,crack_area,area_m2
20250408_153150,0,1528043.5,3.774679887757111
timestamp,last_capture_time,crack_area,area_m2
20250408_153210,0,1530683.5,3.7812014003342584
timestamp,last_capture_time,crack_area,area_m2
20250408_153230,0,1532760.0,3.786330915813973
timestamp,last_capture_time,crack_area,area_m2
20250408_153250,0,1527482.0,3.7732928311995093
timestamp,last_capture_time,crack_area,area_m2
20250408_153310,0,1529781.0,3.7789719817354417
timestamp,last_capture_time,crack_area,area_m2
20250408_153331,0,1531728.5,3.783782832396046
timestamp,last_capture_time,crack_area,area_m2
20250408_153351,0,1526663.0,3.7712696801386443
timestamp,last_capture_time,crack_area,area_m2
20250408_153411,0,1529921.0,3.779317819523624
timestamp,last_capture_time,crack_area,area_m2
20250408_153431,0,1533493.5,3.788142858797056
timestamp,last_capture_time,crack_area,area_m2
20250408_153451,0,1531002.0,3.781988181302373
timestamp,last_capture_time,crack_area,area_m2
20250408_153512,0,1530123.0,3.7798168140465727
timestamp,last_capture_time,crack_area,area_m2
20250408_153532,0,1529122.0,3.777344073861071
timestamp,last_capture_time,crack_area,area_m2
20250408_153552,0,1530447.0,3.7806171814992227
timestamp,last_capture_time,crack_area,area_m2
20250408_153612,0,1532306.0,3.7852094132722973
timestamp,last_capture_time,crack_area,area_m2
20250408_153632,0,1532363.0,3.7853502186574857
timestamp,last_capture_time,crack_area,area_m2
20250408_153652,0,1533833.5,3.788982750568355
timestamp,last_capture_time,crack_area,area_m2
20250408_153712,0,1529916.5,3.779306703309004
timestamp,last_capture_time,crack_area,area_m2
20250408_153733,0,1530728.0,3.7813113273455023
